0	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/1.txt	3.334404841489554E-8	0.0013747498766986566	6.279092317094168E-5	3.654606600016344E-8	6.90691772932416E-8	0.09797983924220496	3.3390676644721034E-8	0.04326649227689894	0.0732019549754812	3.144726722415508E-5	0.07102702506123826	0.016269201426412673	3.3531621255239416E-8	0.1751618868349891	0.07456830765178404	0.021011666107079722	2.2492289449423415E-5	0.04677156253484069	3.176077332599072E-8	3.620420170864692E-5	0.002112407549979511	1.2713910277609096E-7	0.0021759204676674825	6.282528996603141E-4	4.1035468237648474E-8	0.053830148842193434	7.58305600249407E-8	3.3627569158753115E-7	0.0012720329789705047	0.017864891795857107	0.044186507247772226	0.001693955500257689	7.091275160053875E-8	1.7975423279312604E-5	3.98710732552692E-4	1.209476592528217E-4	1.2879423354074076E-7	0.024911620466409653	0.10067558602871902	1.3212383556694592E-7	9.474513737255433E-7	0.0057993820224248385	3.09276184944652E-8	6.252861215844352E-8	0.0025469569345709427	1.0748540821048344E-7	0.0297094565692138	0.07057059276721955	8.599599702911255E-4	0.019836775327507668
1	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/10.txt	0.17777078491736298	0.001705425476711216	1.2498259027258475E-7	2.7249446698195793E-8	5.149930132375959E-8	0.11698387629028392	2.489672796636847E-8	0.054259460957936205	0.05392374043497691	1.0111857146162321E-7	0.07397769006318058	0.019951727800526342	2.5001818967181013E-8	3.1264640281255854E-8	0.08848152899041004	0.02900092511508644	9.45631079760401E-8	0.03694161145433397	2.3681440837878212E-8	3.647980022469517E-6	0.002412192680015828	9.479734985259517E-8	0.005277813179980192	0.0362987459295276	3.059683098236368E-8	0.04315516734624248	5.654071777478641E-8	2.507335956152538E-7	0.0044904597513534695	0.011456015385666523	0.06653534420252233	0.006452653786233076	3.388097636058664E-6	6.192492010989543E-8	4.907293342080728E-4	9.351611472062313E-5	9.60314470478902E-8	0.015025903249456865	0.08168606407163126	9.851406208336014E-8	3.072345146258349E-5	0.002896654542432128	2.3060224639863973E-8	4.662253070182832E-8	0.0020391392635013056	8.014317879938941E-8	0.0328813545203304	0.0030773721628119337	9.88065890783483E-4	0.03170693433614936
2	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/11.txt	2.3542741343513462E-8	0.002158151723858573	0.18069312409650973	2.580354275698754E-8	4.876665711346721E-8	0.1037178138169776	2.3575663451244005E-8	0.052773146408902856	0.08760025524443103	9.575304082810066E-8	0.04714235105488911	0.012876585894426413	2.367517813728057E-8	2.960568305163551E-8	0.08535935115157749	0.02533974005498761	8.954542185456333E-8	0.055064741211997476	2.242486161187707E-8	0.03877098356645093	0.0012356581794094302	8.536254012057561E-5	0.0017289734304717199	0.004899873221176559	2.8973308897828593E-8	0.043818242217238776	5.3540567071736716E-8	1.4235871737016493E-4	0.002057203658540639	0.007582507527163491	0.04125398731817115	0.003706835644014171	5.006832248187685E-8	5.8639074087494087E-8	4.488991116834379E-4	1.2296018329677836E-7	5.780508409653808E-4	0.02059563589859209	0.08526307509749287	9.328673133391795E-8	0.0019777339836614697	0.004726334450430774	2.1836608246429654E-8	4.4148656584768184E-8	0.0027931414012279526	2.179951991264652E-4	0.035453940476289615	0.009862233206034412	5.219065022403753E-4	0.03955295100732761
3	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/12.txt	2.1608724405948477E-8	0.0016619929819264795	2.610009095978277E-4	2.368380283320224E-8	4.476051613482304E-8	0.09051301442925191	2.1638941989467407E-8	0.06214921439293447	0.05493798050405712	8.788700687382109E-8	0.07541157453692589	0.015555342127224467	2.173028162547378E-8	2.7173600413739156E-8	0.06764187035996304	0.032386432183454286	8.218933871958708E-8	0.056176491052538254	2.0582677579562987E-8	8.968240888349196E-6	3.8402289896395025E-5	8.239292958442386E-8	0.0020594445872194806	0.009132538841819308	0.1582224987474242	0.06807900630511	4.914225329626371E-8	2.179246099189498E-7	0.0036477795580083564	0.001199688929332694	0.04481633590909526	0.010437717312700035	4.595525075830311E-8	5.3821922132520567E-8	0.040009673100840394	1.1285910485089102E-7	8.346554272677844E-8	0.012332134578091089	0.0845144003877643	2.0377245175826806E-5	3.745596021879019E-4	0.0016537782491383407	2.0042748746749843E-8	4.052188057088623E-8	0.005221889585981247	6.965628572694971E-8	0.042148061831653316	0.0011731119248849047	0.010821961859182432	0.04739163039831359
4	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/13.txt	3.2598490809023134E-8	0.01905497132407575	1.638745957970723E-7	3.572891275194045E-8	6.752482221609022E-8	0.12142840313991761	3.264407645304855E-8	0.04818960756208865	0.06260913201443492	1.325845862988624E-7	0.05632840976562685	0.013710145103474803	3.2781869606819045E-8	4.099355180315475E-8	0.07461961364898985	0.02547031223098157	1.2398919772018575E-7	0.05911175934861727	3.105061702382426E-8	1.3529309397433843E-5	8.975636357557168E-4	0.20305956306190495	0.003907110061034852	0.003745328297798214	4.011793401761516E-8	0.037456328721604815	7.413502353576916E-8	8.779028868764104E-5	0.0010424293823508251	0.011968483737525105	0.050282901332161296	0.01366017469573538	6.932717504872738E-8	7.879657344808337E-5	1.4927653081510438E-4	1.3289486790326338E-5	1.2591445364077188E-7	0.01681979709713028	0.09119583055374335	1.2916960729513337E-7	5.340318597585248E-5	0.005682829734161159	3.023609115161958E-8	6.11305011132788E-8	0.0029535542668859944	1.0508208385662882E-7	0.03321708184223111	0.005810456037476317	8.144932007906904E-4	0.03656630594479803
5	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/14.txt	2.8809128275699488E-8	1.945416861678047E-4	1.448252398893105E-7	3.15756590282706E-8	5.967550082038416E-8	0.11078753771812234	2.884941488509967E-8	0.05546904048912629	0.0403205973330919	1.5576112036859507E-5	0.0868511355271255	0.018667155539867634	2.897119048096218E-8	3.622831803142016E-8	0.0723378403967344	0.021207138438322008	1.095762599210015E-7	0.03933991674056084	2.7441184750533478E-8	3.6241051592385194E-7	3.64242128513759E-4	1.0984769081301791E-7	0.04353796417235549	0.0027302480101087227	3.545448511836053E-8	0.033245269317518894	6.551730922993535E-8	5.0532094416693265E-5	0.0011260846956871956	0.0015839872659208878	0.0441286623054341	0.01829835613654242	6.126834185887609E-8	7.175632534485255E-8	4.3878537568888225E-6	0.19421467272174786	1.1127771736283997E-7	0.009299386845216195	0.0831031213383408	1.1415448057666504E-7	6.153114412741625E-4	9.217540244734299E-4	2.6721342213230325E-8	5.402447795659206E-8	0.0010218167551265046	9.286697507068268E-8	0.03997996832791083	2.268150088218187E-4	6.193305566770888E-4	0.07973600776744309
6	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/15.txt	5.2827358373667925E-8	3.8507858367429977E-4	2.6556634327732964E-7	0.24241019430728547	1.0942708983755273E-7	0.11723130961987538	5.2901232013025434E-8	0.10886424813121538	0.04122342174379703	2.1485943923808279E-7	0.08437318380422089	0.008235720766544025	5.312453217616235E-8	6.643194204301484E-8	0.07550540243755414	0.019483991008208152	2.0093021547533734E-7	0.03134622517803499	5.03189574894996E-8	6.645529160021196E-7	1.7549430585674124E-6	2.0142793886595898E-7	0.002263844766329367	0.0033198096195026995	6.501296302260407E-8	0.028327332558075177	1.2013922605522434E-7	1.0683435130057271E-4	6.758964574232525E-4	0.0028266062441469463	0.04434398744220446	0.014079283134170763	1.1234788575915913E-7	1.315797228674736E-7	9.592441593031428E-7	1.9870553626465126E-4	2.0405018152142427E-7	0.007846587642772514	0.07966899475093402	2.0932530820344576E-7	1.5010580790502987E-6	6.697270454289853E-4	4.899898073328514E-8	9.906479747152005E-8	0.001087075771423569	1.7029036512970724E-7	0.03555302768689763	5.080391939958763E-4	4.340772618042849E-4	0.04902408653422295
7	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/16.txt	2.1236287515472446E-8	4.995090686652837E-4	1.0675610884001982E-7	2.3275600955287733E-8	4.398904683695155E-8	0.10397491629191795	2.1265984284220825E-8	0.06753066691542525	0.08257066896646298	8.63722315016885E-8	0.05097923168956762	0.015304331273894528	2.135574963711023E-8	2.8755460910834546E-6	0.06352178182477729	0.016678100657793408	8.077276543335563E-8	0.04852488125360931	2.0227925105914294E-8	2.671463655941794E-7	2.0647362679302752E-5	1.197322881654787E-4	0.0023829030025835462	0.0021122775007858365	2.613482895008778E-8	0.03847419987873909	4.82952626241254E-8	2.1102839080036742E-4	1.8909001817501376E-4	0.016092693508439563	0.0467816405783384	0.03637314215934471	4.516318962725564E-8	5.2894275088581186E-8	4.5620014505843296E-4	1.109139232065269E-7	8.202697344286004E-8	0.012575398766354514	0.0838867662158778	8.414754335868963E-8	3.481619991145325E-4	0.0062290013743883	0.17545158056635046	3.9823466221545585E-8	0.04268815658115001	6.845572571373979E-8	0.05019604924618979	0.00598452683563263	5.10659726707337E-4	0.029327930113666294
8	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/17.txt	2.2012448726797037E-8	9.990984397126694E-4	1.9795915257678367E-4	2.412629666274609E-8	4.559679451192094E-8	0.11132158469407391	2.2043230877347077E-8	0.0607324363221537	0.0627237398691531	0.16523015923220286	0.06931704074335855	0.01451418258373886	2.2136277047798535E-8	2.768129550790339E-8	0.07164304643930522	0.013079693811655933	8.372491455146835E-8	0.0433235106386319	2.0967231862867486E-8	2.7691024953902933E-7	5.979051327279561E-5	8.393230918473187E-8	0.0029247515326306273	0.0010141996295954198	2.709002606167717E-8	0.03529738844909853	5.0060397396965025E-8	2.2199618135846966E-7	1.1055028183750045E-6	0.025457067305115093	0.03690698194758961	0.04108958562898533	4.6813850833590935E-8	5.4827498331814144E-8	3.997041215610924E-7	1.1496769601997269E-7	1.1896875389744555E-5	0.016661252810668686	0.08555597706938278	2.1565349333599773E-4	0.045210482981416646	0.0029987448004835716	2.0417215326715685E-8	4.127896684796809E-8	3.3485132835256925E-4	7.095770158656447E-8	0.04249258630359179	0.008855014639813643	6.946896421961811E-4	0.0411338503749954
9	file:/data/Diego/UNAM/Titulacion/codigo/mio/analisis2/topic_modeling/textos_anuales/18.txt	3.047721886152541E-8	2.916646160621455E-4	4.241719511393925E-6	3.340393578354943E-8	6.313079943859662E-8	0.11864962996381469	3.051983812442458E-8	0.06455187737570546	0.05108163516978788	1.2395694874244767E-7	0.06993691699027696	0.01245002310649649	3.064866470506864E-8	3.8325990535433195E-8	0.0763382355630428	0.009094258895817187	1.15920885341633E-7	0.01958887059173241	2.903006940918125E-8	3.833946138816793E-7	4.1897550505107336E-5	1.1620803247856116E-7	0.004531893209947034	6.764501606358003E-4	3.750735156698293E-8	0.02577891451108565	6.931085708356082E-8	3.0736363271790533E-7	0.015079950625035074	0.04929865153039881	0.042783338997220415	0.02524531016806023	6.481586829861784E-8	7.591112133991825E-8	5.534082165898004E-7	1.5917791233015046E-7	1.1772085965332443E-7	0.011117538136226925	0.08679057350006425	0.19089667948060607	1.684948479370738E-4	0.0017192335076864794	2.8268546938064714E-8	5.715257410102019E-8	2.510141752335266E-4	9.824410850447016E-8	0.07772588307062493	0.007411192151372515	5.366239483922038E-4	0.03795644253867402
